Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
370386,B001EQ4H7G,A1G6SB0FDFG9TB,Lesley K,7,8,5,1154217600,Excellent in Coffee,"I have been desperately trying to find something to replace the ""non-dairy"" creamers which I had grown accustomed to in my morning cup of coffee.  I just can't drink coffee without some added sweetening.<br /><br />Then I came across this product!  I can put one tablespoon (and a dash of cinnamon) in my coffee, and I'm good to go.  Easily 60 or more calories less per cup than I was previously drinking."
147112,B0013C0HOS,AODDYTZFEVVJF,trekmartin,0,0,5,1336348800,Tasty treat,"these are a very hard to come by item, very tasty but not too strong. Recieved them very quickly for an international order"
129057,B002AUF0UI,AJZ0GY63M6IB1,R. Blair,1,1,5,1273104000,Great Oatmeal for GF folks!,"Delicious...one of few foods I can eat since I have Celiac and many, many food allergies!<br /><br />Thank you for making this product!"
385559,B0009JOX2S,A1Z8ENYSB5AU74,Christianne,0,0,5,1346198400,Kitty crack!!,"I don't know what they do to this food but my cats act like maniacs when I put it out. I only give it to them a few times a week (I give them a variety of dry food) and they get so excited when they get this kind. I normally avoid dyed food but my cats love this so much I enjoy giving it to them. They get other ""healthier"" types of food along with it so I am not concerned. Their little lives are too short to not get food that they truly love and my cats ALL love Fancy Feast dry and wet. Indulge your babies in a little junk food on occasion, it won't hurt anything. I have a little junk food myself sometimes cause it makes me happy, too. :)"
40369,B002ULIPL8,A2C9XE9I8RSKNX,J. Johnson,0,0,5,1327017600,Salted cashews by Planters- what's not to love???,"Individual packaging- brand name, and decent price. Sounded good to me.  I keep them in my purse for keeping my blood sugar stable. Also, nuts have healthy fats, so they're better for my heart and vascular system than a donut.  Yep- I like these :)"
356558,B007OXJLR4,A2NQTWFQG9X3L9,Wanzhen Gao,1,2,3,1316736000,too artificial taste,this vanilla is just so overwhelmingly artificial! green mountain does better in bold blend than these flavored ones. i'm surprised some people think there's still not enough vanilla taste..
10856,B0034KP00S,A34NUFLGSRQYB6,QueenMab,0,0,5,1340150400,Love the new flavor!,"I love these for a snack. I get a nice taste of chocolate and mint (in addition to the almond, of course), but it isn't super sweet. I hope Blue Diamond keeps coming out with more flavors. The Butter Toffee is great too."
227720,B001FSJCPK,A80LTQK9GX5UP,3cats,0,0,5,1333324800,"Fantastic, Tosca loves them :-)","My cat Tosca has developed a medical condition requiring pills 2 x daily.  She is the sweetest cat, however, not too agreeable when she needs to be medicated.  With these pill pockets she comes running for her meds.  I now have to give the other  2 kitties a treat each time she gets her meds or they feel left out.  Terrific product if you need to medicate a cat and want a  hassel and/or stress free way for both the cat and you. I'm very happy with the results, well worth the $$ and quite a bit cheaper than any of the local retailers anywhere in the area that I've found, living in CT."
519048,B001EQ52CU,A129BK5RCZ9421,Picky eater,2,2,5,1260576000,Delicious!,This is my favorite winter/fall flavor of Crystal Light.  It's not overpowering and it has antioxidants in it.  Great taste!
256996,B001CZ6DSK,A1NK3F9HHK49A3,Willie 14,0,0,5,1341273600,Great Product to have.,"Xango is a great tasting product that is beneficial for your health. Unfortunately, the cost from the Xango company itself is too high. I would personally only buy from this seller. Thanks again."
89150,B001E5E1MI,AY1DO5Z5ERC29,MMcKool,2,2,5,1292371200,Great Product!,This is a great product! It is delicious and I also use it as a hair treatment and it works great as well! its great quality and the shipment was super fast!
242507,B005FUOROA,AXXV4KA5MIHZM,Sam,0,0,3,1323043200,Hindered by the peppercorn,"The white chocolate is really delicious. It's not too sweet like most white chocolate. It's buttery, dreamy... Just heaven really. I loved the lemon zest too. It wasn't sour but gave a nice little essence like an implied ""zing"" that was different but unoffensive and made the smell of the bar just delightful. The peppercorn felt like a party crasher. They're pretty little pink pearls, but they're still pepper. It's like meeting someone beautiful with a mean personality. It didn't compliment anything and instead clashed with the other tastes. They're sprinkled throughout the bar. You won't get one in every nibble, and in those cases that subtle pepper taste is tolerable. However you will get whole peppercorns and it's kind of overpowering. As delicious as the first two components of the bar are, I'm not sure I'd buy another one. I know the aim of this company is to be a little different but pepper coupled with white chocolate just wasn't the way to go."
367249,B001E6KBJ4,A5ZGPFG3I6O51,"G. Malvini ""&#34;santacruzsweetie60&#34;""",0,0,5,1279065600,DOESN''T GET SOGGY!,"I was very surprised that Special K with Red Berries was GOOD!  Stays crunchy, doesn't sog up real fast.  The berries are real tasty too.<br />Gotta confess.........so great is this Special K with Red Berries...........by ""mistake"" ordered it TWICE........so now I'm set for awhile......well into the<br />winter anyway!"
161829,B0029O0VUE,A73HPJDXJYD15,Charlotte Brownlee,1,1,5,1331424000,Goodlife Recipe with Chicken Food for Cats,"Even though this dry cat food has nutritious ingredients, my cats don't seem to like it.  Maybe it's because other food has more tasty, but not nutritious, additives."
172205,B002EDEMLY,A1ED3ABQD627TY,"Linda Makofski ""Linda A. Makofski""",0,0,5,1326672000,"Red Vines Red Original Licorice Twists, 64-Ounce Tub","I purchased 6 64-Ounce Tubs Red Vines Red Original Licorice Twists. Reminds me of red licorice from when I was a kid, hundreds and hundreds of years ago.  Still tastes as I remember :)"
82003,B000MXVIZG,A15KGZYG7BFU79,"GC, brit wife ""GC, Newcastle, CA""",2,2,5,1275955200,English tea,My husband is English and drinks a LOT of tea. PG Tips is his and my favorite. so happy to find it on Amazon at such a good price.
223923,B000EMAZK4,A1KJKGJ9LTFV9Y,jana,1,1,2,1299888000,french vanilla tea,this is the best tea I have ever had.  myself and many family members have this product on auto shipment.  Yes it's that good.  My family uses 3 cases a month.
294008,B001HTKZT4,A1ATEKYQF3ZZI7,S. KING,0,0,5,1347667200,Delicious and sells out quickly at grocery store,"This is the best chocolate bar I've ever tried.  The salty taste is in perfect balance with the chocolate.  I'm not the only one that thinks so, since our local grocery store sells out of this particular bar almost as soon as they arrive.  The other Chocolove bars are fine, but this one is tops."
336658,B005GX8MMO,A2CN94TZ77MISY,J. Tepley,0,0,5,1239321600,Best home espresso,"Using this coffee and a stove top espresso maker (a ""moka"") I make the best espresso, my husband and I like our home coffee better than what we can get at Starbucks or any of the other coffee shops."
527174,B002FJM9SU,A1FYXNJ9BMZ7R6,Anne,5,9,1,1329955200,I would give ZERO stars if possible!.... HIGH ARSENIC,"I thought I was picking the best formula I could for my daughter.  Since the breaking news this week I have been horrified to know what is really in this formula...HIGH levels of ARSENIC!!!!!!  And to make matters worse the company is NOT being forth coming at all.  They are posting inaccurate information on their Facebook page and deleting posts from concerned parents who are trying to make them be accountable!!!!!!!  In order to avoid all the hexane formulas here in the US, I suggest you buy from a European company.  DO NOT buy this product!!!!!!!!!!!!!!!!!!"
189788,B001EO5Q64,A200FFZZGH444T,K. Steele,0,0,5,1279497600,wonderful,"This coconut oil is fantastic - high quality, and it smells really great.  Amazon had the best prices for anything similar, and we will definitely get this again."
219521,B0043WOANY,A1XR4M3NLBPLD,A. Jeffries,0,0,4,1347148800,Great product!!!,Delicious and well packaged! It came right when it was supposed to. I love using this for baking and snacks!
309348,B002VC92CC,AIQDUKFB4X38M,VonMalcolm,0,0,5,1317427200,Sweet And Smoky?,"I Love this sauce:  but those expecting a real woodsy smokey flavor maybe disappointed;  it definitely has a smokey taste to it, but it is not overwhelming.  I love it because I have a sweet tooth!"
273128,B007PA33NY,ATOYH6HGQOISQ,JOEL F GORDON,0,1,1,1292630400,Emeril's price increase excessive,"I, too, think the 25% price increase for Big Easy Bold is out of line.  But I disagree that the increase in the commodity price of coffee can justify it.  The overall amount of coffee in k-cups is not large enough to have driven such a big increase.  My other favorite k-cups are going up ""only"" 16%.  I don't get it, and I'm not buying it... even though I enjoy the product.  I, too, cancelled my order.  So 1 star for the sticker shock!"
217136,B000ESLJ6C,AKHFY3VCNZL2W,Dan Huse,24,25,5,1178928000,I Crave It Like Coffee!!!,"I was a caffeine addict until it started to affect my health.  By the doctor's orders, I backed off the caffeine.  I went onto Amazon looking for decaf coffee, and I found Pero.  WHAT A GREAT FIND!!!  I now have several cups per day, but I don't feel guilty about it.  It has 3 ingredients--barley, malted barley, and chicory.  Maybe I am hooked on the chicory.  Is that possible?  I doubt it.  Anyway, I swear this stuff tastes more like coffee every time I drink it.  I have been tempted to play a practical joke with people at work by asking them to try my new ""coffee"".  I'll bet I could fool many of them.  I love Pero so much that I actually gave some to my Mom along with her chocolates for Mother's Day.  Love live Pero!"
473369,B0030VJ79Q,ADJJ5RN06HIIO,"S. Veronica ""superstar""",3,3,5,1306800000,My 9 month old love this stuff,"I'm a new convert to pre-packaged baby food. I typically make all my son's food but even with glass jars with lids its a little messy to tote my homemade stuff when we are out and about. I saw these at Target one day and decided to try them. I LOVE this stuff now :) I love the fact that it's all natural and the packaging is free of any of the gooky stuff I don't want to put in my kid. When we are out, I don't even take a spoon. My son just sucks it straight out of the package. He is breast fed and occasionally bottle fed and he had no trouble figuring out how to suck these out of the package right away.<br /><br />The flavors I've seen are all mostly fruits with some veggies snuck in. This one tastes mostly like apples (yes, I did taste it :) I taste all my son's food). I would like to see some more flavors that also taste of veggies so they don't get too stuck on the sweet stuff.<br /><br />I also like the fact that if he doesn't finish all of this in one sitting, I can put the cap back on and save it for later. One negative is that on some of the packages I found that the first little bit that comes out is a little nasty looking. The rest of the package looks good and my son has not had a negative reaction. I usually just squeeze that bit out first and let him eat it from there.<br /><br />The price here on amazon is the best I've seen. With subscribe and save I'm averaging $1 or less per package compared to in stores where they average about $1.50 per package.<br /><br />I would recommend this to anyone, whether you make your own food for your baby or consistently purchase baby food. It's a winner."
